gesture_2__1740472403.csv,app/model/raw/gru_1740430454,"Predicted Gesture: gura casca, Confidence: 0.6010"
gesture_2__1740472403.csv,app/model/raw/gru_1740428493,"Predicted Gesture: nimic, Confidence: 0.9687"
gesture_2__1740472403.csv,app/model/raw/gru_1740429773,"Predicted Gesture: nu , Confidence: 0.9790"
gesture_2__1740472403.csv,app/model/raw/gru_1740428176,"Predicted Gesture: nimic, Confidence: 0.7064"
gesture_2__1740472403.csv,app/model/raw/gru_1740430517,"Predicted Gesture: nu , Confidence: 0.7165"
gesture_2__1740472403.csv,app/model/raw/gru_1740430912,"Predicted Gesture: ridicat, Confidence: 0.4845"
gesture_2__1740472403.csv,app/model/raw/gru_1740427751,"Predicted Gesture: nu , Confidence: 0.9345"
gesture_1__1739535890.csv,app/model/raw/gru_1740429619,"Predicted Gesture: da, Confidence: 0.9987"
gesture_1__1739535890.csv,app/model/raw/gru_1740429273,"Predicted Gesture: da, Confidence: 0.9976"
gesture_1__1739535890.csv,app/model/raw/gru_1740428963,"Predicted Gesture: da, Confidence: 0.9951"
gesture_1__1739535890.csv,app/model/raw/gru_1740428901,"Predicted Gesture: da, Confidence: 0.7975"
gesture_1__1739535890.csv,app/model/raw/gru_1740430794,"Predicted Gesture: da, Confidence: 0.9877"
gesture_1__1739535890.csv,app/model/raw/gru_1740428391,"Predicted Gesture: da, Confidence: 0.9977"
gesture_1__1739535890.csv,app/model/raw/gru_1740435017,"Predicted Gesture: da, Confidence: 0.9409"
gesture_1__1739535890.csv,app/model/raw/gru_1740430614,"Predicted Gesture: da, Confidence: 0.9979"
gesture_1__1739535890.csv,app/model/raw/gru_1740429990,"Predicted Gesture: da, Confidence: 0.9787"
gesture_1__1739535890.csv,app/model/raw/gru_1740430213,"Predicted Gesture: da, Confidence: 0.9960"
gesture_1__1739535890.csv,app/model/raw/gru_1740427295,"Predicted Gesture: da, Confidence: 0.9801"
gesture_1__1739535890.csv,app/model/raw/gru_1740431576,"Predicted Gesture: da, Confidence: 0.9705"
gesture_1__1739535890.csv,app/model/raw/gru_1740430299,"Predicted Gesture: da, Confidence: 0.9999"
gesture_1__1739535890.csv,app/model/raw/gru_1740432739,"Predicted Gesture: da, Confidence: 0.8821"
gesture_1__1739535890.csv,app/model/raw/gru_1740429464,"Predicted Gesture: da, Confidence: 0.8148"
gesture_1__1739535890.csv,app/model/raw/gru_1740429857,"Predicted Gesture: da, Confidence: 0.9963"
gesture_1__1739535890.csv,app/model/raw/gru_1740427557,"Predicted Gesture: da, Confidence: 0.8329"
gesture_1__1739535890.csv,app/model/raw/gru_1740429065,"Predicted Gesture: da, Confidence: 0.9889"
gesture_1__1739535890.csv,app/model/raw/gru_1740429233,"Predicted Gesture: da, Confidence: 0.9616"
gesture_1__1739535890.csv,app/model/raw/gru_1740433535,"Predicted Gesture: da, Confidence: 0.9997"
gesture_1__1739535890.csv,app/model/raw/gru_1740427944,"Predicted Gesture: da, Confidence: 0.6620"
gesture_1__1739535890.csv,app/model/raw/gru_1740428761,"Predicted Gesture: da, Confidence: 0.6691"
gesture_1__1739535890.csv,app/model/raw/gru_1740428599,"Predicted Gesture: da, Confidence: 0.9048"
gesture_1__1739535890.csv,app/model/raw/gru_1740428350,"Predicted Gesture: da, Confidence: 0.7589"
gesture_1__1739535890.csv,app/model/raw/gru_1740430169,"Predicted Gesture: da, Confidence: 0.9540"
gesture_1__1739535890.csv,app/model/raw/gru_1740434150,"Predicted Gesture: gura casca, Confidence: 0.4807"
gesture_1__1739535890.csv,app/model/raw/gru_1740428017,"Predicted Gesture: da, Confidence: 0.8930"
gesture_1__1739535890.csv,app/model/raw/gru_1740436710,"Predicted Gesture: da, Confidence: 0.9292"
gesture_1__1739535890.csv,app/model/raw/gru_1740427608,"Predicted Gesture: da, Confidence: 0.9917"
gesture_1__1739535890.csv,app/model/raw/gru_1740428647,"Predicted Gesture: da, Confidence: 0.9027"
gesture_1__1739535890.csv,app/model/raw/gru_1740433060,"Predicted Gesture: da, Confidence: 0.9986"
gesture_1__1739535890.csv,app/model/raw/gru_1740432164,"Predicted Gesture: da, Confidence: 0.9982"
gesture_1__1739535890.csv,app/model/raw/gru_1740427249,"Predicted Gesture: ridicat, Confidence: 0.4557"
gesture_1__1739535890.csv,app/model/raw/gru_1740427418,"Predicted Gesture: da, Confidence: 0.9787"
gesture_1__1739535890.csv,app/model/raw/gru_1740429515,"Predicted Gesture: da, Confidence: 0.9972"
gesture_1__1739535890.csv,app/model/raw/gru_1740429372,"Predicted Gesture: da, Confidence: 0.9990"
gesture_1__1739535890.csv,app/model/raw/gru_1740431725,"Predicted Gesture: da, Confidence: 0.9999"
gesture_1__1739535890.csv,app/model/raw/gru_1740431120,"Predicted Gesture: da, Confidence: 0.9736"
gesture_1__1739535890.csv,app/model/raw/gru_1740430454,"Predicted Gesture: ridicat, Confidence: 0.6433"
gesture_1__1739535890.csv,app/model/raw/gru_1740428493,"Predicted Gesture: da, Confidence: 0.9981"
gesture_1__1739535890.csv,app/model/raw/gru_1740429773,"Predicted Gesture: da, Confidence: 0.7696"
gesture_1__1739535890.csv,app/model/raw/gru_1740428176,"Predicted Gesture: da, Confidence: 0.9844"
gesture_1__1739535890.csv,app/model/raw/gru_1740430517,"Predicted Gesture: da, Confidence: 0.9945"
gesture_1__1739535890.csv,app/model/raw/gru_1740430912,"Predicted Gesture: da, Confidence: 0.9949"
gesture_1__1739535890.csv,app/model/raw/gru_1740427751,"Predicted Gesture: da, Confidence: 0.9763"
gesture_1__1740472328.csv,app/model/raw/gru_1740429619,"Predicted Gesture: ridicat, Confidence: 0.8502"
gesture_1__1740472328.csv,app/model/raw/gru_1740429273,"Predicted Gesture: ridicat, Confidence: 0.8879"
gesture_1__1740472328.csv,app/model/raw/gru_1740428963,"Predicted Gesture: ridicat, Confidence: 0.9353"
gesture_1__1740472328.csv,app/model/raw/gru_1740428901,"Predicted Gesture: ridicat, Confidence: 0.4977"
gesture_1__1740472328.csv,app/model/raw/gru_1740430794,"Predicted Gesture: ridicat, Confidence: 0.5453"
gesture_1__1740472328.csv,app/model/raw/gru_1740428391,"Predicted Gesture: ridicat, Confidence: 0.4932"
gesture_1__1740472328.csv,app/model/raw/gru_1740435017,"Predicted Gesture: da, Confidence: 0.9779"
gesture_1__1740472328.csv,app/model/raw/gru_1740430614,"Predicted Gesture: nimic, Confidence: 0.6610"
gesture_1__1740472328.csv,app/model/raw/gru_1740429990,"Predicted Gesture: ridicat, Confidence: 0.5597"
gesture_1__1740472328.csv,app/model/raw/gru_1740430213,"Predicted Gesture: ridicat, Confidence: 0.6902"
gesture_1__1740472328.csv,app/model/raw/gru_1740427295,"Predicted Gesture: nu , Confidence: 0.9681"
gesture_1__1740472328.csv,app/model/raw/gru_1740431576,"Predicted Gesture: ridicat, Confidence: 0.5218"
gesture_1__1740472328.csv,app/model/raw/gru_1740430299,"Predicted Gesture: ridicat, Confidence: 0.9492"
gesture_1__1740472328.csv,app/model/raw/gru_1740432739,"Predicted Gesture: da, Confidence: 0.5984"
gesture_1__1740472328.csv,app/model/raw/gru_1740429464,"Predicted Gesture: da, Confidence: 0.6421"
gesture_1__1740472328.csv,app/model/raw/gru_1740429857,"Predicted Gesture: da, Confidence: 0.4939"
gesture_1__1740472328.csv,app/model/raw/gru_1740427557,"Predicted Gesture: ridicat, Confidence: 0.6525"
gesture_1__1740472328.csv,app/model/raw/gru_1740429065,"Predicted Gesture: ridicat, Confidence: 0.9702"
gesture_1__1740472328.csv,app/model/raw/gru_1740429233,"Predicted Gesture: ridicat, Confidence: 0.6292"
gesture_1__1740472328.csv,app/model/raw/gru_1740433535,"Predicted Gesture: nimic, Confidence: 0.4457"
gesture_1__1740472328.csv,app/model/raw/gru_1740427944,"Predicted Gesture: nimic, Confidence: 0.8969"
gesture_1__1740472328.csv,app/model/raw/gru_1740428761,"Predicted Gesture: ridicat, Confidence: 0.9855"
gesture_1__1740472328.csv,app/model/raw/gru_1740428599,"Predicted Gesture: da, Confidence: 0.8433"
gesture_1__1740472328.csv,app/model/raw/gru_1740428350,"Predicted Gesture: da, Confidence: 0.5006"
gesture_1__1740472328.csv,app/model/raw/gru_1740430169,"Predicted Gesture: nimic, Confidence: 0.3896"
gesture_1__1740472328.csv,app/model/raw/gru_1740434150,"Predicted Gesture: da, Confidence: 0.3769"
gesture_1__1740472328.csv,app/model/raw/gru_1740428017,"Predicted Gesture: nimic, Confidence: 0.8320"
gesture_1__1740472328.csv,app/model/raw/gru_1740436710,"Predicted Gesture: nimic, Confidence: 0.9611"
gesture_1__1740472328.csv,app/model/raw/gru_1740427608,"Predicted Gesture: da, Confidence: 0.5735"
gesture_1__1740472328.csv,app/model/raw/gru_1740428647,"Predicted Gesture: da, Confidence: 0.9638"
gesture_1__1740472328.csv,app/model/raw/gru_1740433060,"Predicted Gesture: nimic, Confidence: 0.9317"
gesture_1__1740472328.csv,app/model/raw/gru_1740432164,"Predicted Gesture: ridicat, Confidence: 0.9228"
